rank,finalWorth,category,personName,age,country,source,industries,selfMade,gender,gross_tertiary_education_enrollment,life_expectancy_country,gdp_country,population_country
204,9400,Technology,Wang Xing,44.0,China,Food delivery,Technology,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
206,9300,Technology,Brian Chesky,41.0,United States,Airbnb,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
206,9300,Manufacturing,James Dyson,75.0,United Kingdom,Vacuums,Manufacturing,True,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
208,9200,Diversified,Roman Abramovich & family,56.0,Russian Federation,"Steel, investments",Diversified,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
208,9200,Diversified,Antonia Ax:son Johnson & family,79.0,Sweden,Diversified,Diversified,False,F,67.0,82.5,"$530,832,908,738 ",10285453.0
208,9200,Energy,Daniel Kretinsky,47.0,Czech Republic,"Energy, investments",Energy,True,M,64.1,79.0,"$246,489,245,495 ",10669709.0
208,9200,Media & Entertainment,John Malone,82.0,United States,Cable television,Entertainment,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
208,9200,Technology,Azim Premji,77.0,India,Software services,Technology,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
208,9200,Finance & Investments,Charles Schwab,85.0,United States,Discount brokerage,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
208,9200,Fashion & Retail,Eric Smidt,63.0,United States,Hardware stores,Fashion,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
215,9000,Technology,David Cheriton,72.0,United States,Google,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
215,9000,Metals & Mining,Ivan Glasenberg,66.0,Switzerland,Mining,Mining,True,M,59.6,83.6,"$703,082,435,360 ",8574832.0
215,9000,Real Estate,Alexander Otto,55.0,Germany,Real estate,Real Estate,False,M,70.2,80.9,"$3,845,630,030,824 ",83132799.0
215,9000,Food & Beverage,Anthony von Mandl,73.0,Canada,Alcoholic beverages,Food,True,M,68.9,81.9,"$1,736,425,629,520 ",36991981.0
215,9000,Manufacturing,Wang Liping & family,57.0,China,Hydraulic machinery,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
220,8900,Food & Beverage,Finn Rausing,68.0,United Kingdom,Packaging,Food,False,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
220,8900,Food & Beverage,Jorn Rausing,63.0,United Kingdom,Packaging,Food,False,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
220,8900,Food & Beverage,Kirsten Rausing,70.0,United Kingdom,Packaging,Food,False,F,60.0,81.3,"$2,827,113,184,696 ",66834405.0
223,8800,Fashion & Retail,Tatyana Bakalchuk,47.0,Russian Federation,Ecommerce,Fashion,True,F,81.9,72.7,"$1,699,876,578,871 ",144373535.0
223,8800,Technology,John Doerr,71.0,United States,Venture capital,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
223,8800,Technology,Richard Liu,49.0,China,E-commerce,Technology,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
223,8800,Technology,Dustin Moskovitz,38.0,United States,Facebook,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
223,8800,Technology,Pierre Omidyar,55.0,United States,"EBay, PayPal",Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
223,8800,Energy,Pei Zhenhua,64.0,China,Batteries,Energy,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
223,8800,Energy,Carrie Perrodo & family,72.0,United Kingdom,Oil,Energy,False,F,60.0,81.3,"$2,827,113,184,696 ",66834405.0
230,8700,Manufacturing,Chen Jianhua,52.0,China,Chemicals,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
230,8700,Fashion & Retail,Michael Otto,79.0,Germany,"Retail, real estate",Fashion,False,M,70.2,80.9,"$3,845,630,030,824 ",83132799.0
232,8600,Finance & Investments,Leon Black,71.0,United States,Private equity,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
232,8600,Finance & Investments,Graeme Hart,67.0,New Zealand,Investments,Finance,True,M,82.0,81.9,"$206,928,765,544 ",4841000.0
232,8600,Food & Beverage,Ravi Jaipuria,68.0,India,"Soft drinks, fast food",Food,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
232,8600,Technology,Hasso Plattner & family,79.0,Germany,Software,Technology,True,M,70.2,80.9,"$3,845,630,030,824 ",83132799.0
232,8600,Food & Beverage,Carlos Alberto Sicupira & family,75.0,Switzerland,Beer,Food,True,M,59.6,83.6,"$703,082,435,360 ",8574832.0
232,8600,Real Estate,Manuel Villar,73.0,Philippines,Real estate,Real Estate,True,M,35.5,71.1,"$376,795,508,680 ",108116615.0
232,8600,Technology,Andreas von Bechtolsheim & family,67.0,United States,Google,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
239,8500,Finance & Investments,"Chase Coleman, III.",47.0,United States,Investments,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
239,8500,Fashion & Retail,Ann Walton Kroenke,74.0,United States,Walmart,Fashion,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
239,8500,Manufacturing,Li Zhenguo & family,55.0,China,Solar wafers and modules,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
242,8400,Media & Entertainment,Jim Kennedy,75.0,United States,"Media, automotive",Entertainment,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
242,8400,Metals & Mining,Nicky Oppenheimer & family,77.0,South Africa,Diamonds,Mining,False,M,22.4,63.9,"$351,431,649,241 ",58558270.0
242,8400,Media & Entertainment,Blair Parry-Okeden,72.0,Australia,"Media, automotive",Entertainment,False,F,113.1,82.7,"$1,392,680,589,329 ",25766605.0
242,8400,Metals & Mining,Zheng Shuliang & family,77.0,China,Aluminum products,Mining,False,F,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
246,8300,Fashion & Retail,John Morris,75.0,United States,Sporting goods retail,Fashion,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
249,8200,Energy,German Khan,61.0,Russian Federation,"Oil, banking, telecom",Energy,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
249,8200,Diversified,Abdulsamad Rabiu,62.0,Nigeria,"Cement, sugar",Diversified,False,M,10.2,54.3,"$448,120,428,859 ",200963599.0
249,8200,Finance & Investments,George Roberts,79.0,United States,Private equity,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
249,8200,Real Estate,Kushal Pal Singh,91.0,India,Real estate,Real Estate,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
249,8200,Real Estate,Wang Jianlin,68.0,China,Real estate,Real Estate,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
249,8200,Real Estate,Yang Huiyan & family,41.0,China,Real estate,Real Estate,False,F,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
256,8100,Diversified,Laurent Dassault,69.0,France,Diversified,Diversified,False,M,65.6,82.5,"$2,715,518,274,227 ",67059887.0
256,8100,Diversified,Thierry Dassault,66.0,France,Diversified,Diversified,False,M,65.6,82.5,"$2,715,518,274,227 ",67059887.0
256,8100,Food & Beverage,Tilman Fertitta,65.0,United States,"Houston Rockets, entertainment",Food,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
256,8100,Diversified,Marie-Hélène Habert-Dassault,58.0,France,Diversified,Diversified,False,F,65.6,82.5,"$2,715,518,274,227 ",67059887.0
256,8100,Gambling & Casinos,Karel Komarek,54.0,Switzerland,"Oil and gas, IT, lotteries",Gambling,True,M,59.6,83.6,"$703,082,435,360 ",8574832.0
261,8000,Technology,Nathan Blecharczyk,39.0,United States,Airbnb,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
261,8000,Energy,Leonid Fedun,66.0,Russian Federation,Oil,Energy,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
261,8000,Fashion & Retail,Bernard Marcus,93.0,United States,Home Depot,Fashion,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
261,8000,Finance & Investments,Patrick Ryan,85.0,United States,Insurance,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
261,8000,Finance & Investments,Robert F. Smith,60.0,United States,Private equity,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
261,8000,Metals & Mining,Pavel Tykac,58.0,Czech Republic,Coal mines,Mining,True,M,64.1,79.0,"$246,489,245,495 ",10669709.0
268,7900,Finance & Investments,Orlando Bravo,52.0,United States,Private equity,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
268,7900,Fashion & Retail,Ding Shizhong,52.0,China,Sports apparel,Fashion,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
268,7900,Fashion & Retail,Nancy Walton Laurie,71.0,United States,Walmart,Fashion,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
268,7900,Technology,Jay Y. Lee,54.0,Republic of Korea,Samsung,Technology,False,M,94.3,82.6,"$2,029,000,000,000 ",51709098.0
268,7900,Finance & Investments,Ramzi Musallam,54.0,United States,Private equity,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
268,7900,Finance & Investments,David Shaw,72.0,United States,Hedge funds,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
268,7900,Metals & Mining,Andrei Skoch & family,57.0,Russian Federation,Metals and mining,Mining,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
268,7900,Diversified,Georg Stumpf,50.0,Austria,"Real estate, construction",Diversified,True,M,85.1,81.6,"$446,314,739,528 ",8877067.0
276,7800,Telecom,Rocco Commisso,73.0,United States,Telecom,Telecom,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
276,7800,Manufacturing,Li Shuirong & family,66.0,China,Petrochemicals,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
276,7800,Technology,Qi Shi & family,53.0,China,Financial information,Technology,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
276,7800,Manufacturing,Yao Liangsong,58.0,China,Furniture,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
282,7700,Food & Beverage,Jean-Michel Besnier,55.0,France,Cheese,Food,False,M,65.6,82.5,"$2,715,518,274,227 ",67059887.0
282,7700,Food & Beverage,Marie Besnier Beauvalot,42.0,France,Cheese,Food,False,F,65.6,82.5,"$2,715,518,274,227 ",67059887.0
282,7700,Media & Entertainment,David Geffen,80.0,United States,"Movies, record labels",Entertainment,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
282,7700,Technology,Robin Li,54.0,China,Internet search,Technology,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
282,7700,Service,Liu Yonghao & family,71.0,China,Agribusiness,Service,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
282,7700,Technology,Henry Samueli,68.0,United States,Semiconductors,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
282,7700,Healthcare,Reinhold Schmieding,68.0,United States,Medical devices,Healthcare,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
282,7700,Real Estate,Ivar Tollefsen,61.0,Norway,Real estate,Real Estate,True,M,82.0,82.8,"$403,336,363,636 ",5347896.0
290,7600,Energy,Cao Renxian,54.0,China,Photovoltaic equipment,Energy,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
290,7600,Healthcare,Hasmukh Chudgar & family,89.0,India,Pharmaceuticals,Healthcare,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
290,7600,Manufacturing,Andrew Currie,67.0,United Kingdom,Chemicals,Manufacturing,True,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
290,7600,Technology,Joe Gebbia,41.0,United States,Airbnb,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
290,7600,Real Estate,Philip Ng,64.0,Singapore,Real Estate,Real Estate,False,M,84.8,83.1,"$372,062,527,489 ",5703569.0
290,7600,Manufacturing,John Reece,66.0,United Kingdom,Chemicals,Manufacturing,True,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
290,7600,Real Estate,Leonard Stern,85.0,United States,Real estate,Real Estate,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
290,7600,Healthcare,Zhong Huijuan,62.0,China,Pharmaceuticals,Healthcare,True,F,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
299,7500,Sports,Arthur Blank,80.0,United States,Home Depot,Sports,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
299,7500,Fashion & Retail,Charles Butt,85.0,United States,Supermarkets,Fashion,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
299,7500,Fashion & Retail,Ding Shijia,59.0,China,Sports apparel,Fashion,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
299,7500,Finance & Investments,"Paul Tudor Jones, II.",68.0,United States,Hedge funds,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
299,7500,Finance & Investments,Henry Kravis,79.0,United States,Private equity,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
299,7500,Food & Beverage,Zhang Yong,52.0,Singapore,Restaurants,Food,True,M,84.8,83.1,"$372,062,527,489 ",5703569.0
305,7400,Technology,James Goodnight,80.0,United States,Software,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
305,7400,Manufacturing,Sri Prakash Lohia,70.0,United Kingdom,Petrochemicals,Manufacturing,False,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
305,7400,Fashion & Retail,Ma Jianrong,59.0,China,"Textiles, apparel",Fashion,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
305,7400,Real Estate,Robert Ng,71.0,Singapore,Real estate,Real Estate,False,M,84.8,83.1,"$372,062,527,489 ",5703569.0
305,7400,Manufacturing,Steven Rales,72.0,United States,"Manufacturing, investments",Manufacturing,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
305,7400,Construction & Engineering,Nassef Sawiris,62.0,Egypt,"Construction, investments",Construction,False,M,35.2,71.8,"$303,175,127,598 ",100388073.0
305,7400,Food & Beverage,Harry Stine,81.0,United States,Agriculture,Food,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
312,7300,Manufacturing,Benu Gopal Bangur,91.0,India,Cement,Manufacturing,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
312,7300,Metals & Mining,Iskander Makhmudov,59.0,Russian Federation,"Mining, metals, machinery",Mining,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
312,7300,Fashion & Retail,Anders Holch Povlsen,50.0,Denmark,Fashion retail,Fashion,False,M,80.6,81.0,"$348,078,018,464 ",5818553.0
312,7300,Logistics,Enrique Razon Jr.,63.0,Philippines,Ports,Logistics,False,M,35.5,71.1,"$376,795,508,680 ",108116615.0
312,7300,Technology,Wang Laichun,55.0,China,Electronics components,Technology,True,F,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
317,7200,Finance & Investments,Arthur Dantchik,65.0,United States,"Trading, investments",Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
317,7200,Real Estate,Jeff Greene,68.0,United States,"Real estate, investments",Real Estate,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
317,7200,Finance & Investments,Don Hankey,79.0,United States,Auto loans,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
317,7200,Energy,Richard Kinder,78.0,United States,Pipelines,Energy,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
317,7200,Finance & Investments,Guillaume Pousaz,41.0,United Arab Emirates,Fintech,Finance,True,M,36.8,77.8,"$421,142,267,938 ",9770529.0
317,7200,Fashion & Retail,Takahisa Takahara,61.0,Japan,Personal care goods,Fashion,False,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
317,7200,Food & Beverage,Zong Qinghou,77.0,China,Beverages,Food,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
325,7100,Technology,Judy Faulkner,79.0,United States,Healthcare software,Technology,True,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
325,7100,Gambling & Casinos,Johann Graf,76.0,Austria,Gambling,Gambling,True,M,85.1,81.6,"$446,314,739,528 ",8877067.0
325,7100,Service,Tamara Gustavson,61.0,United States,Self storage,Service,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
325,7100,Manufacturing,Liang Wengen,66.0,China,Construction equipment,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
325,7100,Healthcare,Frederik Paulsen,72.0,Switzerland,Health care,Healthcare,False,M,59.6,83.6,"$703,082,435,360 ",8574832.0
325,7100,Finance & Investments,Wee Cho Yaw,94.0,Singapore,Banking,Finance,False,M,84.8,83.1,"$372,062,527,489 ",5703569.0
325,7100,Manufacturing,Zhang Hejun,71.0,China,Electronics,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
332,7000,Technology,Marc Benioff,58.0,United States,Business software,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
332,7000,Media & Entertainment,Dmitri Bukhman,37.0,United Kingdom,Online games,Entertainment,True,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
332,7000,Media & Entertainment,Igor Bukhman,41.0,United Kingdom,Online games,Entertainment,True,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
332,7000,Technology,Jack Dangermond,77.0,United States,Mapping software,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
332,7000,Manufacturing,Ashwin Dani & family,80.0,India,Paints,Manufacturing,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
332,7000,Fashion & Retail,Ralph Lauren,83.0,United States,Apparel,Fashion,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
332,7000,Diversified,Rohiqa Cyrus Mistry,55.0,India,Diversified,Diversified,False,F,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
332,7000,Diversified,Shapoor Mistry,58.0,India,Diversified,Diversified,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
332,7000,Food & Beverage,J. Christopher Reyes,69.0,United States,Food distribution,Food,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
332,7000,Food & Beverage,Jude Reyes,67.0,United States,Food distribution,Food,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
332,7000,Food & Beverage,Don Vultaggio & family,71.0,United States,Beverages,Food,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
344,6900,Diversified,Alejandro Bailleres Gual & family,62.0,Mexico,Diversified,Diversified,False,M,40.2,75.0,"$1,258,286,717,125 ",126014024.0
344,6900,Diversified,Edythe Broad & family,87.0,United States,"Homebuilding, insurance",Diversified,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
344,6900,Food & Beverage,Pauline MacMillan Keinath,89.0,United States,Cargill,Food,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
344,6900,Finance & Investments,Philippe Laffont,55.0,United States,Hedge fund,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
344,6900,Technology,Liu Jincheng & family,58.0,China,Lithium batteries,Technology,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
344,6900,Real Estate,Igor Olenicoff,80.0,United States,Real estate,Real Estate,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
344,6900,Fashion & Retail,Sandra Ortega Mera,54.0,Spain,Zara,Fashion,False,F,88.9,83.3,"$1,394,116,310,769 ",47076781.0
344,6900,Healthcare,Ronda Stryker,68.0,United States,Medical equipment,Healthcare,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
352,6800,Energy,Dannine Avara,59.0,United States,Pipelines,Energy,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
352,6800,Diversified,Silvio Berlusconi & family,86.0,Italy,Media,Diversified,True,M,61.9,82.9,"$2,001,244,392,042 ",60297396.0
352,6800,Gambling & Casinos,Denise Coates,55.0,United Kingdom,Online gambling,Gambling,True,F,60.0,81.3,"$2,827,113,184,696 ",66834405.0
352,6800,Energy,Scott Duncan,40.0,United States,Pipelines,Energy,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
352,6800,Energy,Milane Frantz,53.0,United States,Pipelines,Energy,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
352,6800,Finance & Investments,"Edward Johnson, IV.",58.0,United States,Fidelity,Finance,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
352,6800,Finance & Investments,Yuri Milner,61.0,United States,Tech investments,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
352,6800,Technology,Gordon Moore,94.0,United States,Intel,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
352,6800,Finance & Investments,John Overdeck,53.0,United States,Hedge funds,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
352,6800,Finance & Investments,David Siegel,61.0,United States,Hedge funds,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
352,6800,Diversified,Viktor Vekselberg,65.0,Russian Federation,"Metals, investments",Diversified,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
352,6800,Technology,Wang Laisheng,58.0,China,Electronics components,Technology,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
